,RainToday,Humidity3pm,Rainfall,Cloud3pm,WindDir3pm_cos,WindDir9am_cos,WindDir9am_sin,Month_cos,WindDir3pm_sin,WindGustDir_cos,WindGustDir_sin,WindGustSpeed,Pressure3pm,CloudChange,Month_sin,Longitude,Rainfall_lag3,Latitude,WindGustRatio,Cloud9am,Humidity3pm_lag1,PressureDelta,WindSpeed9am,HumidityDiff,Rainfall_lag1
16,0,4.02535169073515,0.0,6,-0.9238795325112867,0.0,0.0,-0.4999999999999998,-0.38268343236508967,-0.9238795325112867,-0.38268343236508967,3.7376696182833684,1.6216757541767453,2.6514412796334446,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,0.9236708391717776,0,60.0,-0.001265656432759974,0.0,0.15995383777718064,0.0
17,0,4.219507705176107,0.0,1,-0.7071067811865477,-1.0,1.2246467991473532e-16,-0.4999999999999998,-0.7071067811865475,-0.38268343236509034,-0.9238795325112865,3.6888794541139363,1.4451206674668824,-3.1245579964792114,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,0.9916401691159419,8,55.0,-0.10582103984945572,2.4849066497880004,1.7431197835356766,0.0
18,1,3.912023005428146,1.3862943611198906,6,-0.7071067811865475,-0.9238795325112867,0.38268343236508984,-0.4999999999999998,0.7071067811865476,-0.9238795325112867,0.38268343236508984,3.8918202981106265,1.5186852869293224,0.3692260373206595,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,1.0715836162801904,5,67.0,1.1488435611505365,3.2188758248682006,-0.33647292112705446,0.0
19,0,4.110873864173311,0.0,1,-0.38268343236509034,6.123233995736766e-17,1.0,-0.4999999999999998,-0.9238795325112865,-0.38268343236509034,-0.9238795325112865,3.6375861597263857,2.033637623166403,0.3692260373206595,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,0.7855205006909605,0,49.0,-0.2626541149744399,3.044522437723423,1.0705505219629112,1.3862943611198906
20,0,4.0943445622221,0.0,0,-0.7071067811865477,0.38268343236508984,0.9238795325112867,-0.4999999999999998,-0.7071067811865475,-0.38268343236509034,-0.9238795325112865,3.1354942159291497,1.9747859275964377,-0.07905830371956053,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,0.8649974374866045,0,60.0,-0.21037642326615147,1.6094379124341003,0.5288445678056704,0.0
21,0,3.1354942159291497,0.0,1,0.7071067811865475,0.7071067811865476,0.7071067811865475,-0.4999999999999998,-0.7071067811865477,1.0,0.0,3.367295829986474,1.0037329506922417,0.3692260373206595,0.8660254037844388,-0.25965766315947475,1.3862943611198906,-0.34057038365579057,1.2039728043259361,0,59.0,-1.360485640849567,2.772588722239781,-0.7738494030518827,0.0
22,0,4.356708826689592,0.0,1,-0.9238795325112867,0.9238795325112867,0.3826834323650898,-0.4999999999999998,-0.38268343236508967,-0.9238795325112867,-0.38268343236508967,4.060443010546419,0.47406769056266945,0.3692260373206595,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,0.9490805546971459,0,22.0,0.9920104860255524,2.995732273553991,2.7786884856824963,0.0
23,0,3.9889840465642745,0.0,7,-0.9238795325112867,-1.0,1.2246467991473532e-16,-0.4999999999999998,-0.38268343236508967,-0.9238795325112867,-0.38268343236508967,3.9318256327243257,1.7393791453166427,2.6514412796334446,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,1.0479685558493548,1,77.0,0.6783443357755841,2.302585092994046,0.3448580847870918,0.0
24,0,4.143134726391533,0.6931471805599453,0,-0.7071067811865477,0.9238795325112867,0.3826834323650898,-0.4999999999999998,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,3.6888794541139363,1.8717954603490148,-2.6941935662747207,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,0.8145080375642128,6,53.0,-0.0012656564328788395,2.302585092994046,-0.6486454947139295,0.0
25,0,4.07753744390572,0.0,7,-0.7071067811865477,0.7071067811865476,0.7071067811865475,-0.4999999999999998,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,3.295836866004329,1.7540920692091173,-0.07905830371956053,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,0.8938178760220965,7,62.0,-0.26265411497455876,1.9459101490553132,1.3545659926715328,0.6931471805599453
26,0,3.8918202981106265,0.0,0,-0.7071067811865477,0.7071067811865476,0.7071067811865475,-0.4999999999999998,-0.7071067811865475,0.7071067811865476,0.7071067811865475,3.4657359027997265,1.2097138851870706,-0.5214959090182127,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,1.410986973710262,1,58.0,-0.6808756486411635,2.8903717578961645,0.7116372356446157,0.0
27,0,3.4657359027997265,0.0,0,1.0,1.0,0.0,-0.4999999999999998,0.0,0.9238795325112865,-0.3826834323650904,3.58351893845611,0.591771081702567,-0.07905830371956053,0.8660254037844388,-0.25965766315947475,0.6931471805599453,-0.34057038365579057,1.0799201556559572,0,48.0,-0.41948719009954294,2.772588722239781,0.5288445678056704,0.0
28,0,4.04305126783455,0.0,7,-0.9238795325112867,-0.9238795325112867,-0.38268343236508967,-0.4999999999999998,0.38268343236508984,-0.9238795325112867,0.38268343236508984,3.8066624897703196,1.4892594391443397,3.1122965050213716,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,1.0691984034618165,0,31.0,1.6716204782338966,2.302585092994046,-0.21197825859472563,0.0
29,0,3.6375861597263857,0.0,1,-0.3826834323650897,-0.3826834323650897,0.9238795325112867,-0.4999999999999998,0.9238795325112867,-0.3826834323650897,0.9238795325112867,4.007333185232471,2.1513410143063005,-0.07905830371956053,0.8660254037844388,-0.25965766315947475,0.0,-0.34057038365579057,1.1505720275988207,1,56.0,-0.053543348141167284,3.4339872044851463,0.28331537710450466,0.0
30,0,3.7612001156935624,0.0,0,-0.7071067811865475,-0.3826834323650897,0.9238795325112867,-0.8660254037844387,0.7071067811865476,-0.7071067811865475,0.7071067811865476,3.58351893845611,2.033637623166403,-3.1245579964792114,0.49999999999999994,-0.25965766315947475,0.0,-0.34057038365579057,0.8754687373538999,7,37.0,-0.9945417988911913,2.772588722239781,-0.899226170207251,0.0
31,0,3.713572066704308,0.0,0,-0.3826834323650897,-0.7071067811865475,0.7071067811865476,-0.8660254037844387,0.9238795325112867,-0.7071067811865475,0.7071067811865476,3.58351893845611,1.7982308408865748,-0.5214959090182127,0.49999999999999994,-0.25965766315947475,0.0,-0.34057038365579057,0.8312975190407624,1,42.0,-0.3672094983912545,3.044522437723423,0.03626146974781495,0.0
32,0,3.9512437185814275,0.0,1,-0.7071067811865477,0.7071067811865476,0.7071067811865475,-0.8660254037844387,-0.7071067811865475,-0.7071067811865475,0.7071067811865476,3.58351893845611,1.3862689718969168,-0.07905830371956053,0.49999999999999994,-0.25965766315947475,0.0,-0.34057038365579057,0.8754687373538999,1,40.0,-0.5763202652245272,1.0986122886681098,0.5899265582446725,0.0
